intersection_id,tollgate_id,starting_time,travel_time,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,week,hour,minute
A,3,2016-09-14 06:00:00,97.37,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,6,0
A,3,2016-09-14 06:20:00,123.16,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,6,20
A,3,2016-09-14 06:40:00,100.4,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,6,40
A,3,2016-09-14 07:00:00,101.65,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,7,0
A,3,2016-09-14 07:20:00,141.5,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,7,20
B,1,2016-09-14 05:20:00,85.88,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,5,20
B,1,2016-09-14 06:20:00,862.74,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,6,20
B,1,2016-09-14 06:40:00,127.34,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,6,40
B,1,2016-09-14 07:00:00,100.94,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,7,0
B,3,2016-09-14 04:40:00,65.91,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,4,40
B,3,2016-09-14 06:20:00,134.61,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,6,20
B,3,2016-09-14 06:40:00,102.49,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,6,40
B,3,2016-09-14 07:00:00,138.32,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,7,0
B,3,2016-09-14 07:20:00,93.73,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,7,20
C,1,2016-09-14 05:40:00,194.73,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,5,40
C,1,2016-09-14 06:20:00,239.38,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,6,20
C,1,2016-09-14 06:40:00,171.27,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,6,40
C,1,2016-09-14 07:20:00,287.68,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,7,20
C,3,2016-09-14 07:20:00,206.58,1009.7,1014.7,343.0,3.3,21.5,97.0,0.8,3,7,20
A,2,2016-09-14 07:40:00,64.9,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,7,40
A,2,2016-09-14 08:00:00,63.35,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,8,0
A,2,2016-09-14 08:20:00,62.07,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,8,20
A,2,2016-09-14 08:40:00,68.27,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,8,40
A,2,2016-09-14 09:00:00,61.7,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,0
A,2,2016-09-14 09:20:00,59.49,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,20
A,2,2016-09-14 09:40:00,64.0,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,40
A,2,2016-09-14 10:00:00,68.3,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,10,0
A,2,2016-09-14 10:20:00,85.26,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,10,20
A,3,2016-09-14 08:00:00,110.8,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,8,0
A,3,2016-09-14 08:20:00,153.04,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,8,20
A,3,2016-09-14 08:40:00,161.17,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,8,40
A,3,2016-09-14 09:00:00,97.76,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,0
A,3,2016-09-14 09:20:00,131.94,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,20
A,3,2016-09-14 09:40:00,125.05,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,40
A,3,2016-09-14 10:00:00,144.1,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,10,0
A,3,2016-09-14 10:20:00,121.95,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,10,20
B,1,2016-09-14 07:40:00,161.69,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,7,40
B,1,2016-09-14 08:00:00,115.85,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,8,0
B,1,2016-09-14 08:20:00,129.46,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,8,20
B,1,2016-09-14 08:40:00,163.87,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,8,40
B,1,2016-09-14 09:00:00,92.58,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,0
B,1,2016-09-14 09:20:00,161.0,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,20
B,1,2016-09-14 09:40:00,110.98,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,40
B,1,2016-09-14 10:00:00,167.89,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,10,0
B,1,2016-09-14 10:20:00,125.8,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,10,20
B,3,2016-09-14 07:40:00,63.15,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,7,40
B,3,2016-09-14 08:00:00,131.0,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,8,0
B,3,2016-09-14 08:20:00,143.71,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,8,20
B,3,2016-09-14 08:40:00,92.93,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,8,40
B,3,2016-09-14 09:00:00,107.95,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,0
B,3,2016-09-14 09:20:00,160.17,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,20
B,3,2016-09-14 09:40:00,109.04,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,40
B,3,2016-09-14 10:00:00,210.96,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,10,0
B,3,2016-09-14 10:20:00,151.19,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,10,20
C,1,2016-09-14 07:40:00,301.87,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,7,40
C,1,2016-09-14 08:00:00,256.5,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,8,0
C,1,2016-09-14 08:20:00,157.69,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,8,20
C,1,2016-09-14 08:40:00,201.28,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,8,40
C,1,2016-09-14 09:00:00,170.0,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,0
C,1,2016-09-14 09:20:00,165.61,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,20
C,1,2016-09-14 09:40:00,191.94,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,40
C,1,2016-09-14 10:00:00,172.64,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,10,0
C,1,2016-09-14 10:20:00,174.49,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,10,20
C,3,2016-09-14 08:40:00,143.31,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,8,40
C,3,2016-09-14 09:00:00,125.34,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,0
C,3,2016-09-14 09:20:00,142.61,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,9,20
C,3,2016-09-14 10:00:00,251.32,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,10,0
C,3,2016-09-14 10:20:00,222.16,1009.0,1014.0,338.0,2.6,22.1,97.0,0.5,3,10,20
A,2,2016-09-14 10:40:00,66.87,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,10,40
A,2,2016-09-14 11:00:00,90.05,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,0
A,2,2016-09-14 11:20:00,95.78,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,20
A,2,2016-09-14 11:40:00,60.35,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,40
A,2,2016-09-14 12:00:00,73.34,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,0
A,2,2016-09-14 12:20:00,68.27,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,20
A,2,2016-09-14 12:40:00,65.78,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,40
A,2,2016-09-14 13:00:00,74.54,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,13,0
A,2,2016-09-14 13:20:00,82.16,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,13,20
A,3,2016-09-14 10:40:00,115.9,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,10,40
A,3,2016-09-14 11:00:00,116.39,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,0
A,3,2016-09-14 11:20:00,95.68,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,20
A,3,2016-09-14 11:40:00,199.88,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,40
A,3,2016-09-14 12:00:00,133.43,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,0
A,3,2016-09-14 12:20:00,112.42,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,20
A,3,2016-09-14 12:40:00,159.65,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,40
A,3,2016-09-14 13:00:00,131.95,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,13,0
A,3,2016-09-14 13:20:00,161.36,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,13,20
B,1,2016-09-14 10:40:00,82.78,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,10,40
B,1,2016-09-14 11:00:00,146.66,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,0
B,1,2016-09-14 11:20:00,126.23,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,20
B,1,2016-09-14 11:40:00,114.03,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,40
B,1,2016-09-14 12:00:00,140.74,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,0
B,1,2016-09-14 12:20:00,129.67,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,20
B,1,2016-09-14 12:40:00,118.22,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,40
B,1,2016-09-14 13:00:00,137.36,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,13,0
B,1,2016-09-14 13:20:00,104.28,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,13,20
B,3,2016-09-14 10:40:00,118.84,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,10,40
B,3,2016-09-14 11:00:00,145.54,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,0
B,3,2016-09-14 11:20:00,165.68,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,20
B,3,2016-09-14 11:40:00,121.36,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,40
B,3,2016-09-14 12:00:00,143.85,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,0
B,3,2016-09-14 12:20:00,121.5,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,20
B,3,2016-09-14 12:40:00,127.35,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,40
B,3,2016-09-14 13:00:00,112.63,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,13,0
B,3,2016-09-14 13:20:00,118.95,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,13,20
C,1,2016-09-14 10:40:00,173.54,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,10,40
C,1,2016-09-14 11:00:00,126.26,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,0
C,1,2016-09-14 11:20:00,183.22,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,20
C,1,2016-09-14 11:40:00,189.48,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,40
C,1,2016-09-14 12:00:00,273.06,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,0
C,1,2016-09-14 12:20:00,202.34,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,20
C,1,2016-09-14 12:40:00,216.09,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,40
C,1,2016-09-14 13:00:00,223.58,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,13,0
C,1,2016-09-14 13:20:00,178.93,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,13,20
C,3,2016-09-14 10:40:00,204.21,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,10,40
C,3,2016-09-14 11:00:00,193.67,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,0
C,3,2016-09-14 11:20:00,151.75,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,20
C,3,2016-09-14 11:40:00,187.44,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,11,40
C,3,2016-09-14 12:00:00,363.08,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,0
C,3,2016-09-14 12:40:00,165.46,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,12,40
C,3,2016-09-14 13:00:00,167.17,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,13,0
C,3,2016-09-14 13:20:00,194.56,1009.8,1014.8,353.0,2.9,22.2,92.0,0.0,3,13,20
A,2,2016-09-14 13:40:00,65.79,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,13,40
A,2,2016-09-14 14:00:00,85.95,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,0
A,2,2016-09-14 14:20:00,95.51,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,20
A,2,2016-09-14 14:40:00,97.82,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,40
A,2,2016-09-14 15:00:00,99.45,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,0
A,2,2016-09-14 15:20:00,67.75,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,20
A,2,2016-09-14 15:40:00,76.74,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,40
A,2,2016-09-14 16:00:00,111.4,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,16,0
A,2,2016-09-14 16:20:00,82.43,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,16,20
A,3,2016-09-14 13:40:00,132.86,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,13,40
A,3,2016-09-14 14:00:00,139.33,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,0
A,3,2016-09-14 14:20:00,133.04,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,20
A,3,2016-09-14 14:40:00,154.59,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,40
A,3,2016-09-14 15:00:00,149.29,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,0
A,3,2016-09-14 15:20:00,143.52,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,20
A,3,2016-09-14 15:40:00,179.68,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,40
A,3,2016-09-14 16:00:00,129.8,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,16,0
A,3,2016-09-14 16:20:00,141.81,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,16,20
B,1,2016-09-14 13:40:00,125.46,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,13,40
B,1,2016-09-14 14:00:00,139.75,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,0
B,1,2016-09-14 14:20:00,93.97,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,20
B,1,2016-09-14 14:40:00,228.82,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,40
B,1,2016-09-14 15:00:00,145.55,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,0
B,1,2016-09-14 15:20:00,172.1,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,20
B,1,2016-09-14 15:40:00,114.28,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,40
B,1,2016-09-14 16:00:00,145.13,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,16,0
B,1,2016-09-14 16:20:00,140.22,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,16,20
B,3,2016-09-14 13:40:00,105.75,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,13,40
B,3,2016-09-14 14:00:00,89.96,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,0
B,3,2016-09-14 14:20:00,118.39,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,20
B,3,2016-09-14 14:40:00,106.4,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,40
B,3,2016-09-14 15:00:00,111.83,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,0
B,3,2016-09-14 15:20:00,115.7,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,20
B,3,2016-09-14 15:40:00,141.19,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,40
B,3,2016-09-14 16:00:00,156.46,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,16,0
B,3,2016-09-14 16:20:00,113.49,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,16,20
C,1,2016-09-14 13:40:00,196.62,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,13,40
C,1,2016-09-14 14:00:00,216.31,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,0
C,1,2016-09-14 14:20:00,206.4,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,20
C,1,2016-09-14 14:40:00,166.39,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,40
C,1,2016-09-14 15:00:00,228.46,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,0
C,1,2016-09-14 15:20:00,282.86,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,20
C,1,2016-09-14 15:40:00,198.73,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,40
C,1,2016-09-14 16:00:00,157.92,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,16,0
C,1,2016-09-14 16:20:00,176.18,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,16,20
C,3,2016-09-14 13:40:00,152.94,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,13,40
C,3,2016-09-14 14:00:00,179.37,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,0
C,3,2016-09-14 14:20:00,227.9,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,20
C,3,2016-09-14 14:40:00,179.32,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,14,40
C,3,2016-09-14 15:00:00,195.41,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,0
C,3,2016-09-14 15:20:00,238.15,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,20
C,3,2016-09-14 15:40:00,182.41,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,15,40
C,3,2016-09-14 16:00:00,179.0,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,16,0
C,3,2016-09-14 16:20:00,236.1,1009.2,1014.2,344.0,2.4,22.0,96.0,2.2,3,16,20
A,2,2016-09-14 16:40:00,87.11,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,16,40
A,2,2016-09-14 17:00:00,106.52,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,0
A,2,2016-09-14 17:20:00,75.99,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,20
A,2,2016-09-14 17:40:00,68.17,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,40
A,2,2016-09-14 18:00:00,81.59,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,0
A,2,2016-09-14 18:20:00,57.67,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,20
A,2,2016-09-14 18:40:00,68.51,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,40
A,2,2016-09-14 19:00:00,113.57,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,19,0
A,2,2016-09-14 19:20:00,88.16,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,19,20
A,3,2016-09-14 16:40:00,148.68,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,16,40
A,3,2016-09-14 17:00:00,164.62,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,0
A,3,2016-09-14 17:20:00,127.43,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,20
A,3,2016-09-14 17:40:00,107.59,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,40
A,3,2016-09-14 18:00:00,109.21,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,0
A,3,2016-09-14 18:20:00,139.11,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,20
A,3,2016-09-14 18:40:00,91.82,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,40
A,3,2016-09-14 19:00:00,129.44,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,19,0
A,3,2016-09-14 19:20:00,117.94,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,19,20
B,1,2016-09-14 16:40:00,157.98,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,16,40
B,1,2016-09-14 17:00:00,160.63,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,0
B,1,2016-09-14 17:20:00,203.22,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,20
B,1,2016-09-14 17:40:00,300.42,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,40
B,1,2016-09-14 18:00:00,266.7,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,0
B,1,2016-09-14 18:20:00,282.34,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,20
B,1,2016-09-14 18:40:00,306.87,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,40
B,1,2016-09-14 19:00:00,233.36,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,19,0
B,1,2016-09-14 19:20:00,202.24,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,19,20
B,3,2016-09-14 16:40:00,92.85,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,16,40
B,3,2016-09-14 17:00:00,135.85,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,0
B,3,2016-09-14 17:20:00,111.36,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,20
B,3,2016-09-14 17:40:00,88.26,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,40
B,3,2016-09-14 18:00:00,149.9,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,0
B,3,2016-09-14 18:20:00,97.21,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,20
B,3,2016-09-14 18:40:00,122.12,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,40
B,3,2016-09-14 19:00:00,62.27,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,19,0
B,3,2016-09-14 19:20:00,155.66,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,19,20
C,1,2016-09-14 16:40:00,297.82,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,16,40
C,1,2016-09-14 17:00:00,264.66,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,0
C,1,2016-09-14 17:20:00,277.86,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,20
C,1,2016-09-14 17:40:00,348.28,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,40
C,1,2016-09-14 18:00:00,328.91,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,0
C,1,2016-09-14 18:40:00,332.42,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,40
C,1,2016-09-14 19:00:00,304.29,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,19,0
C,1,2016-09-14 19:20:00,360.1,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,19,20
C,3,2016-09-14 16:40:00,222.37,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,16,40
C,3,2016-09-14 17:00:00,202.5,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,0
C,3,2016-09-14 17:20:00,193.96,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,20
C,3,2016-09-14 17:40:00,217.71,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,17,40
C,3,2016-09-14 18:00:00,254.09,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,0
C,3,2016-09-14 18:20:00,226.57,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,20
C,3,2016-09-14 18:40:00,147.57,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,18,40
C,3,2016-09-14 19:00:00,264.82,1007.7,1012.7,349.0,2.4,22.1,98.0,0.2,3,19,0
A,2,2016-09-14 19:40:00,82.07,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,19,40
A,2,2016-09-14 20:00:00,63.16,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,20,0
A,2,2016-09-14 20:20:00,74.04,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,20,20
A,2,2016-09-14 20:40:00,79.33,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,20,40
A,2,2016-09-14 21:00:00,69.27,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,21,0
A,2,2016-09-14 21:20:00,84.3,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,21,20
A,2,2016-09-14 21:40:00,68.78,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,21,40
A,2,2016-09-14 22:00:00,59.42,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,22,0
A,2,2016-09-14 22:20:00,82.7,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,22,20
A,3,2016-09-14 19:40:00,115.14,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,19,40
A,3,2016-09-14 20:00:00,115.19,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,20,0
A,3,2016-09-14 20:20:00,117.64,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,20,20
A,3,2016-09-14 20:40:00,103.36,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,20,40
A,3,2016-09-14 21:00:00,199.32,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,21,0
A,3,2016-09-14 21:20:00,91.88,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,21,20
A,3,2016-09-14 21:40:00,96.31,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,21,40
A,3,2016-09-14 22:00:00,124.29,1006.8,1011.8,357.0,1.8,22.6,98.0,1.3,3,22,0
